"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201902022000","8","0","3"
"N_MN008","1303","201902022100","8","0","3"
"N_MN008","1303","201902022200","8","0","3"
"N_MN008","1303","201902022300","8","0","3"
"N_MN008","1303","201902030000","8","0","3"
"N_MN008","1303","201902030100","8","0","3"
"N_MN008","1303","201902030200","8","0","3"
"N_MN008","1303","201902030300","8","0","3"
"N_MN008","1303","201902030400","8","0","3"
"N_MN008","1303","201902030500","7","0","3"
"N_MN008","1303","201902030600","8","0","3"
"N_MN008","1303","201902030700","8","0","3"
"N_MN008","1303","201902030800","7","0","3"
"N_MN008","1303","201902030900","5","0","3"
"N_MN008","1303","201902031000","0","0","3"
"N_MN008","1303","201902031100","0","0","3"
"N_MN008","1303","201902031200","5","0","3"
"N_MN008","1303","201902031300","6","0","3"
"N_MN008","1303","201902031400","6","0","3"
"N_MN008","1303","201902031500","8","0","3"
"N_MN008","1303","201902031600","8","0","3"
"N_MN008","1303","201902031700","6","0","3"
"N_MN008","1303","201902031800","1","0","3"
"N_MN008","1303","201902031900","0","0","3"
"N_MN008","1303","201902032000","0","0","3"
"N_MN008","1303","201902032100","0","0","3"
"N_MN008","1303","201902032200","0","0","3"
"N_MN008","1303","201902032300","1","0","3"
"N_MN008","1303","201902040000","3","0","3"
"N_MN008","1303","201902040100","6","0","3"
"N_MN008","1303","201902040200","0","0","3"
"N_MN008","1303","201902040300","4","0","3"
"N_MN008","1303","201902040400","0","0","3"
"N_MN008","1303","201902040500","2","0","3"
"N_MN008","1303","201902040600","2","0","3"
"N_MN008","1303","201902040700","8","0","3"
"N_MN008","1303","201902040800","8","0","3"
"N_MN008","1303","201902040900","7","0","3"
"N_MN008","1303","201902041000","8","0","3"
"N_MN008","1303","201902041100","8","0","3"
"N_MN008","1303","201902041200","8","0","3"
"N_MN008","1303","201902041300","8","0","3"
"N_MN008","1303","201902041400","8","0","3"
"N_MN008","1303","201902041500","8","0","3"
"N_MN008","1303","201902041600","8","0","3"
"N_MN008","1303","201902041700","8","0","3"
"N_MN008","1303","201902041800","7","0","3"
"N_MN008","1303","201902041900","8","0","3"
"N_MN008","1303","201902042000","7","0","3"
"N_MN008","1303","201902042100","8","0","3"
"N_MN008","1303","201902042200","8","0","3"
"N_MN008","1303","201902042300","8","0","3"
"N_MN008","1303","201902050000","8","0","3"
"N_MN008","1303","201902050100","8","0","3"
"N_MN008","1303","201902050200","8","0","3"
"N_MN008","1303","201902050300","8","0","3"
"N_MN008","1303","201902050400","7","0","3"
"N_MN008","1303","201902050500","8","0","3"
"N_MN008","1303","201902050600","8","0","3"
"N_MN008","1303","201902050700","8","0","3"
"N_MN008","1303","201902050800","8","0","3"
"N_MN008","1303","201902050900","8","0","3"
"N_MN008","1303","201902051000","7","0","3"
"N_MN008","1303","201902051100","8","0","3"
"N_MN008","1303","201902051200","8","0","3"
"N_MN008","1303","201902051300","8","0","3"
"N_MN008","1303","201902051400","8","0","3"
"N_MN008","1303","201902051500","8","0","3"
"N_MN008","1303","201902051600","7","0","3"
"N_MN008","1303","201902051700","7","0","3"
"N_MN008","1303","201902051800","8","0","3"
"N_MN008","1303","201902051900","8","0","3"
"N_MN008","1303","201902052000","8","0","3"
"N_MN008","1303","201902052100","7","0","3"
"N_MN008","1303","201902052200","8","0","3"
"N_MN008","1303","201902052300","8","0","3"
"N_MN008","1303","201902060000","8","0","3"
"N_MN008","1303","201902060100","8","0","3"
"N_MN008","1303","201902060200","8","0","3"
"N_MN008","1303","201902060300","8","0","3"
"N_MN008","1303","201902060400","8","0","3"
"N_MN008","1303","201902060500","8","0","3"
"N_MN008","1303","201902060600","8","0","3"
"N_MN008","1303","201902060700","7","0","3"
"N_MN008","1303","201902060800","8","0","3"
"N_MN008","1303","201902060900","8","0","3"
"N_MN008","1303","201902061000","8","0","3"
"N_MN008","1303","201902061100","8","0","3"
"N_MN008","1303","201902061200","8","0","3"
