"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","3164","201902071600","2.7","1","7"
"TT_TU_MN009","3164","201902071700","2.7","1","7"
"TT_TU_MN009","3164","201902071800","2.1","1","7"
"TT_TU_MN009","3164","201902071900","2","1","7"
"TT_TU_MN009","3164","201902072000","2.2","1","7"
"TT_TU_MN009","3164","201902072100","1.8","1","7"
"TT_TU_MN009","3164","201902072200","1.3","1","7"
"TT_TU_MN009","3164","201902072300","1.8","1","7"
"TT_TU_MN009","3164","201902080000","2.9","1","7"
"TT_TU_MN009","3164","201902080100","3.4","1","7"
"TT_TU_MN009","3164","201902080200","3.4","1","7"
"TT_TU_MN009","3164","201902080300","3.1","1","7"
"TT_TU_MN009","3164","201902080400","3.8","1","7"
"TT_TU_MN009","3164","201902080500","3.2","1","7"
"TT_TU_MN009","3164","201902080600","3.4","1","7"
"TT_TU_MN009","3164","201902080700","3.6","1","7"
"TT_TU_MN009","3164","201902080800","4.1","1","7"
"TT_TU_MN009","3164","201902080900","4.6","1","7"
"TT_TU_MN009","3164","201902081000","5.1","1","7"
"TT_TU_MN009","3164","201902081100","5.4","1","7"
"TT_TU_MN009","3164","201902081200","5.8","1","7"
"TT_TU_MN009","3164","201902081300","6.5","1","7"
"TT_TU_MN009","3164","201902081400","7.2","1","7"
"TT_TU_MN009","3164","201902081500","6.8","1","7"
"TT_TU_MN009","3164","201902081600","7.1","1","7"
"TT_TU_MN009","3164","201902081700","7.4","1","7"
"TT_TU_MN009","3164","201902081800","7.4","1","7"
"TT_TU_MN009","3164","201902081900","7.3","1","7"
"TT_TU_MN009","3164","201902082000","6.9","1","7"
"TT_TU_MN009","3164","201902082100","7.1","1","7"
"TT_TU_MN009","3164","201902082200","7.2","1","7"
"TT_TU_MN009","3164","201902082300","7.2","1","7"
"TT_TU_MN009","3164","201902090000","7.1","1","7"
"TT_TU_MN009","3164","201902090100","6.9","1","7"
"TT_TU_MN009","3164","201902090200","6.4","1","7"
"TT_TU_MN009","3164","201902090300","6.3","1","7"
