"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"F_MN003","1303","201902060600","3.6","4","10"
"F_MN003","1303","201902060700","3.8","4","10"
"F_MN003","1303","201902060800","3.9","4","10"
"F_MN003","1303","201902060900","3.8","4","10"
"F_MN003","1303","201902061000","4.7","4","10"
"F_MN003","1303","201902061100","4.6","4","10"
"F_MN003","1303","201902061200","4.3","4","10"
"F_MN003","1303","201902061300","4","4","10"
"F_MN003","1303","201902061400","3.9","4","10"
"F_MN003","1303","201902061500","3.9","4","10"
"F_MN003","1303","201902061600","3.5","4","10"
"F_MN003","1303","201902061700","4","4","10"
"F_MN003","1303","201902061800","4.3","4","10"
"F_MN003","1303","201902061900","4.5","4","10"
"F_MN003","1303","201902062000","4.3","4","10"
"F_MN003","1303","201902062100","4.5","4","10"
"F_MN003","1303","201902062200","4.3","4","10"
"F_MN003","1303","201902062300","4.6","4","10"
"F_MN003","1303","201902070000","5.3","4","10"
"F_MN003","1303","201902070100","5.6","4","10"
"F_MN003","1303","201902070200","6.4","4","10"
"F_MN003","1303","201902070300","6.9","4","10"
"F_MN003","1303","201902070400","6.7","4","10"
"F_MN003","1303","201902070500","5.5","4","10"
"F_MN003","1303","201902070600","5.7","4","10"
"F_MN003","1303","201902070700","6","4","10"
"F_MN003","1303","201902070800","5","4","10"
"F_MN003","1303","201902070900","5.4","4","10"
"F_MN003","1303","201902071000","5.7","4","10"
"F_MN003","1303","201902071100","6.3","4","10"
"F_MN003","1303","201902071200","6.2","4","10"
"F_MN003","1303","201902071300","6.3","4","10"
"F_MN003","1303","201902071400","7.5","4","10"
"F_MN003","1303","201902071500","6.9","4","10"
"F_MN003","1303","201902071600","7.2","4","10"
"F_MN003","1303","201902071700","6.4","4","10"
"F_MN003","1303","201902071800","6","4","10"
"F_MN003","1303","201902071900","6.8","4","10"
"F_MN003","1303","201902072000","5.9","4","10"
"F_MN003","1303","201902072100","5.9","4","10"
"F_MN003","1303","201902072200","6","4","10"
"F_MN003","1303","201902072300","6","4","10"
"F_MN003","1303","201902080000","5.6","4","10"
"F_MN003","1303","201902080100","5.2","4","10"
"F_MN003","1303","201902080200","4.7","4","10"
"F_MN003","1303","201902080300","4.7","4","10"
"F_MN003","1303","201902080400","4.7","4","10"
"F_MN003","1303","201902080500","3.7","4","10"
"F_MN003","1303","201902080600","4.1","4","10"
"F_MN003","1303","201902080700","3.7","4","10"
"F_MN003","1303","201902080800","4.2","4","10"
"F_MN003","1303","201902080900","4.8","4","10"
"F_MN003","1303","201902081000","5","4","10"
"F_MN003","1303","201902081100","5.3","4","10"
"F_MN003","1303","201902081200","5.3","4","10"
"F_MN003","1303","201902081300","4.8","4","10"
"F_MN003","1303","201902081400","5.5","4","10"
"F_MN003","1303","201902081500","6.4","4","10"
"F_MN003","1303","201902081600","6.2","4","10"
"F_MN003","1303","201902081700","6","4","10"
"F_MN003","1303","201902081800","5.7","4","10"
"F_MN003","1303","201902081900","5.6","4","10"
"F_MN003","1303","201902082000","6","4","10"
"F_MN003","1303","201902082100","7","4","10"
"F_MN003","1303","201902082200","6.5","4","10"
"F_MN003","1303","201902082300","5.5","4","10"
"F_MN003","1303","201902090000","5.5","4","10"
"F_MN003","1303","201902090100","5.5","4","10"
"F_MN003","1303","201902090200","5.5","4","10"
"F_MN003","1303","201902090300","5.1","4","10"
"F_MN003","1303","201902090400","5.2","4","10"
"F_MN003","1303","201902090500","7.2","4","10"
"F_MN003","1303","201902090600","6.7","4","10"
"F_MN003","1303","201902090700","7.5","4","10"
"F_MN003","1303","201902090800","6.8","4","10"
"F_MN003","1303","201902090900","7.2","4","10"
"F_MN003","1303","201902091000","8.6","4","10"
"F_MN003","1303","201902091100","9.2","4","10"
"F_MN003","1303","201902091200","9.2","4","10"
"F_MN003","1303","201902091300","10","4","10"
"F_MN003","1303","201902091400","8.8","4","10"
"F_MN003","1303","201902091500","8.4","4","10"
"F_MN003","1303","201902091600","6.4","4","10"
"F_MN003","1303","201902091700","6.2","4","10"
